source	source_key	text	translate	type	level	transcription	example	example_ru	memory_hint	topics	forms
core5000	core5000:suffer:verb:1	suffer	страдать	verb	B1	[ˈsʌfə]	Many people suffer from stress.	Многие люди страдают от стресса.	Suffer часто идёт с from: suffer from stress — страдать от стресса.	health,emotions	suffers,suffered,suffering
core5000	core5000:summer:noun:1	summer	лето	noun	A1	[ˈsʌmə]	We travel every summer.	Мы путешествуем каждое лето.	Summer = лето. Полезная пара: summer holiday — летние каникулы/отпуск.	weather,time	summers
core5000	core5000:supply:noun:1	supply	запас; поставка	noun	B1	[səˈplaɪ]	The water supply is limited.	Запас воды ограничен.	Supply может быть существительным и глаголом: supply = запас/поставка, to supply = снабжать.	work,money	supplies
core5000	core5000:surface:noun:1	surface	поверхность	noun	B1	[ˈsɜːfɪs]	The surface of the table is smooth.	Поверхность стола гладкая.	Surface = поверхность. В IT/UI surface иногда говорят о видимой части интерфейса, но базово это поверхность.	daily life,science	surfaces
core5000	core5000:surprise:noun:1	surprise	сюрприз; неожиданность	noun	A2	[səˈpraɪz]	It was a big surprise.	Это был большой сюрприз.	Surprise почти как “сюрприз”.	emotions,daily life	surprises
core5000	core5000:switch:verb:1	switch	переключать	verb	B1	[swɪtʃ]	Switch to another language.	Переключись на другой язык.	Switch = переключатель или переключать. В IT switch часто значит сменить режим/вкладку/язык.	IT,technology	switches,switched,switching
core5000	core5000:symbol:noun:1	symbol	символ	noun	A2	[ˈsɪmbəl]	What does this symbol mean?	Что означает этот символ?	Symbol почти как “символ”. В IT symbol = знак/символ в тексте или коде.	education,IT	symbols
core5000	core5000:technical:adjective:1	technical	технический	adjective	B1	[ˈteknɪkəl]	We had a technical problem.	У нас была техническая проблема.	Technical почти как “технический”.	technology,IT	
core5000	core5000:temperature:noun:1	temperature	температура	noun	A2	[ˈtemprətʃə]	The temperature is low today.	Сегодня низкая температура.	Temperature почти как “температура”.	weather,health	temperatures
core5000	core5000:thin:adjective:1	thin	тонкий; худой	adjective	A2	[θɪn]	Cut the bread into thin pieces.	Нарежь хлеб тонкими кусками.	Thin = тонкий или худой. Полезная пара: thin line — тонкая линия.	daily life,body	thinner,thinnest
core5000	core5000:throw:verb:1	throw	бросать	verb	A2	[θrəʊ]	Throw the ball to me.	Брось мне мяч.	Throw = бросать. Неправильные формы: throw — threw — thrown.	sport,daily life	throws,threw,thrown,throwing
core5000	core5000:title:noun:1	title	заголовок; название	noun	A1	[ˈtaɪtəl]	Write a title for the text.	Напиши заголовок к тексту.	Title = заголовок/название. В HTML title тоже используется как название страницы или подсказка.	education,IT	titles
core5000	core5000:touch:verb:1	touch	касаться; трогать	verb	A2	[tʌtʃ]	Don't touch the screen.	Не трогай экран.	Touch = касаться. В IT touch screen = сенсорный экран.	daily life,IT	touches,touched,touching
core5000	core5000:tourist:noun:1	tourist	турист	noun	A2	[ˈtʊərɪst]	Many tourists visit this city.	Многие туристы посещают этот город.	Tourist почти как “турист”. Tourism = туризм.	travel,people	tourists
core5000	core5000:track:noun:1	track	след; трек; дорожка	noun	B1	[træk]	The app tracks your progress.	Приложение отслеживает твой прогресс.	Track = дорожка/след, а to track = отслеживать. В IT track progress = отслеживать прогресс.	sport,IT	tracks
core5000	core5000:tradition:noun:1	tradition	традиция	noun	A2	[trəˈdɪʃən]	This is an old family tradition.	Это старая семейная традиция.	Tradition почти как “традиция”.	society,family	traditions
core5000	core5000:traffic:noun:1	traffic	движение; трафик	noun	A2	[ˈtræfɪk]	There is a lot of traffic today.	Сегодня много машин на дороге.	Traffic = дорожное движение, а в IT/web traffic = трафик сайта.	transport,IT	
core5000	core5000:training:noun:1	training	тренировка; обучение	noun	A2	[ˈtreɪnɪŋ]	The training starts tomorrow.	Тренинг начинается завтра.	Training связано с train — тренировать/обучать. Training = обучение или тренировка.	sport,work	
core5000	core5000:translate:verb:1	translate	переводить	verb	A2	[trænzˈleɪt]	Translate this sentence into English.	Переведи это предложение на английский.	Translate связано с translation — перевод. Translate = переводить.	education,communication	translates,translated,translating
core5000	core5000:trouble:noun:1	trouble	проблема; неприятность	noun	A2	[ˈtrʌbəl]	We had trouble with the car.	У нас были проблемы с машиной.	Trouble часто в фразе have trouble with — иметь проблемы с чем-то.	daily life,work	troubles
core5000	core5000:trust:verb:1	trust	доверять	verb	B1	[trʌst]	I trust my friend.	Я доверяю своему другу.	Trust может быть глаголом и существительным: trust = доверие, to trust = доверять.	people,communication	trusts,trusted,trusting
core5000	core5000:truth:noun:1	truth	правда	noun	A2	[truːθ]	Tell me the truth.	Скажи мне правду.	Truth связано с true — правдивый/истинный. True = правда как adjective, truth = правда как noun.	communication,education	
core5000	core5000:unit:noun:1	unit	единица; модуль	noun	A2	[ˈjuːnɪt]	This book has ten units.	В этой книге десять разделов.	Unit = единица или учебный раздел. В IT unit can be a module or unit test.	education,IT	units
core5000	core5000:university:noun:1	university	университет	noun	A1	[ˌjuːnɪˈvɜːsəti]	She studies at university.	Она учится в университете.	University почти как “университет”.	education,people	universities
core5000	core5000:unusual:adjective:1	unusual	необычный	adjective	B1	[ʌnˈjuːʒuəl]	This is an unusual idea.	Это необычная идея.	Unusual = un- + usual. Приставка un- часто значит “не”: usual — обычный, unusual — необычный.	daily life,education	
core5000	core5000:useful:adjective:1	useful	полезный	adjective	A1	[ˈjuːsfəl]	This is a useful tool.	Это полезный инструмент.	Useful = use + -ful. Суффикс -ful значит “полный чего-то”: useful — полный пользы, полезный.	daily life,IT	
