source	source_key	text	translate	type	level	transcription	example	example_ru	memory_hint	topics	forms
core5000	core5000:specialize:verb:1	specialize	специализироваться	verb	B2	[ˈspeʃəlaɪz]	She specializes in web design.	Она специализируется на веб-дизайне.	Specialize связано с special/specialist.	work,education	specializes,specialized,specializing
core5000	core5000:specify:verb:1	specify	уточнять; указывать	verb	B2	[ˈspesɪfaɪ]	Specify the file name.	Укажи имя файла.	Specify связано с specific — конкретный.	IT,work	specifies,specified,specifying
core5000	core5000:sponsor:noun:1	sponsor	спонсор	noun	B2	[ˈspɒnsə]	The sponsor supported the event.	Спонсор поддержал мероприятие.	Sponsor почти как “спонсор”.	business,society	sponsors
core5000	core5000:stability:noun:1	stability	стабильность	noun	B2	[stəˈbɪləti]	The system needs more stability.	Системе нужна большая стабильность.	Stability связано с stable — стабильный.	IT,work	
core5000	core5000:startup:noun:1	startup	стартап	noun	B2	[ˈstɑːtʌp]	He works for a startup.	Он работает в стартапе.	Startup = start + up: новая быстрорастущая компания.	business,IT	startups
core5000	core5000:statistical:adjective:1	statistical	статистический	adjective	B2	[stəˈtɪstɪkəl]	The report includes statistical data.	Отчёт включает статистические данные.	Statistical связано с statistics — статистика.	education,IT	
core5000	core5000:stem:noun:1	stem	стебель; основа	noun	B2	[stem]	The stem of the plant is green.	Стебель растения зелёный.	Stem = стебель или основа слова. В лингвистике stem = основа слова.	nature,language	stems
core5000	core5000:stimulate:verb:1	stimulate	стимулировать	verb	B2	[ˈstɪmjuleɪt]	The activity stimulates the brain.	Активность стимулирует мозг.	Stimulate почти как “стимулировать”.	health,education	stimulates,stimulated,stimulating
core5000	core5000:stimulus:noun:1	stimulus	стимул	noun	B2	[ˈstɪmjələs]	The sound acted as a stimulus.	Звук действовал как стимул.	Stimulus почти как “стимул”.	science,health	stimuli
core5000	core5000:strict:adjective:1	strict	строгий	adjective	B2	[strɪkt]	The teacher is strict.	Учитель строгий.	Strict = строгий. Strict rules = строгие правила.	education,work	stricter,strictest
core5000	core5000:structural:adjective:1	structural	структурный	adjective	B2	[ˈstrʌktʃərəl]	The building has structural problems.	У здания есть структурные проблемы.	Structural связано с structure — структура.	city,IT	
core5000	core5000:subsequent:adjective:1	subsequent	последующий	adjective	B2	[ˈsʌbsɪkwənt]	Subsequent tests confirmed the result.	Последующие тесты подтвердили результат.	Subsequent = следующий после чего-то, последующий.	time,education	
core5000	core5000:substitute:noun:1	substitute	замена; заменитель	noun	B2	[ˈsʌbstɪtjuːt]	Sugar substitute is common in diet drinks.	Заменитель сахара часто встречается в диетических напитках.	Substitute = замена/заменитель.	food,work	substitutes
core5000	core5000:suggestion:noun:1	suggestion	предложение; совет	noun	A2	[səˈdʒestʃən]	Thanks for your suggestion.	Спасибо за твоё предложение.	Suggestion связано с suggest — предлагать/советовать.	communication,work	suggestions
core5000	core5000:superior:adjective:1	superior	лучший; превосходящий	adjective	B2	[suːˈpɪəriə]	This method is superior to the old one.	Этот метод лучше старого.	Superior часто используется с to: superior to something — превосходящий что-то.	work,education	
core5000	core5000:supplement:noun:1	supplement	дополнение	noun	B2	[ˈsʌplɪmənt]	The document includes a supplement.	Документ включает дополнение.	Supplement = дополнение к основному материалу.	education,work	supplements
core5000	core5000:sustain:verb:1	sustain	поддерживать; сохранять	verb	B2	[səˈsteɪn]	The system can sustain high traffic.	Система может выдерживать высокий трафик.	Sustain = поддерживать состояние во времени.	work,IT	sustains,sustained,sustaining
core5000	core5000:symbolic:adjective:1	symbolic	символический	adjective	B2	[sɪmˈbɒlɪk]	The gift had symbolic meaning.	Подарок имел символическое значение.	Symbolic связано с symbol — символ.	art,communication	
core5000	core5000:synchronize:verb:1	synchronize	синхронизировать	verb	B2	[ˈsɪŋkrənaɪz]	Synchronize the files across devices.	Синхронизируй файлы между устройствами.	Synchronize почти как “синхронизировать”.	IT,technology	synchronizes,synchronized,synchronizing
core5000	core5000:tactic:noun:1	tactic	тактика	noun	B2	[ˈtæktɪk]	This tactic worked well.	Эта тактика хорошо сработала.	Tactic почти как “тактика”.	work,sport	tactics
core5000	core5000:tag:noun:1	tag	тег; метка	noun	B1	[tæɡ]	Add a tag to the article.	Добавь тег к статье.	Tag = метка/тег. В HTML tag = тег разметки.	IT,education	tags
core5000	core5000:technicality:noun:1	technicality	техническая деталь; формальность	noun	B2	[ˌteknɪˈkæləti]	The case was rejected on a technicality.	Дело отклонили из-за формальности.	Technicality связано с technical — технический; часто значит мелкая техническая деталь или формальность.	society,work	technicalities
core5000	core5000:template:verb:1	template	делать по шаблону	verb	B2	[ˈtempleɪt]	Template the page for future use.	Сделай страницу по шаблону для будущего использования.	Template как noun = шаблон, а как verb = делать по шаблону.	IT,work	templates,templated,templating
core5000	core5000:tendency:noun:1	tendency	тенденция; склонность	noun	B2	[ˈtendənsi]	He has a tendency to be late.	У него есть склонность опаздывать.	Tendency = склонность/тенденция. Trend — похожее слово для тенденции.	people,communication	tendencies
core5000	core5000:tension:noun:1	tension	напряжение	noun	B2	[ˈtenʃən]	There was tension in the room.	В комнате было напряжение.	Tension почти как “тензия/напряжение” по смыслу.	emotions,science	tensions
core5000	core5000:texture:noun:1	texture	текстура	noun	B1	[ˈtekstʃə]	The wall has a rough texture.	У стены грубая текстура.	Texture почти как “текстура”.	art,daily life	textures
core5000	core5000:theoretical:adjective:1	theoretical	теоретический	adjective	B2	[ˌθɪəˈretɪkəl]	This is a theoretical problem.	Это теоретическая проблема.	Theoretical связано с theory — теория.	education,science	
core5000	core5000:thesis:noun:1	thesis	тезис; диссертация	noun	B2	[ˈθiːsɪs]	She is writing her thesis.	Она пишет диссертацию.	Thesis почти как “тезис”, но также диссертация.	education,work	theses
core5000	core5000:threshold:noun:1	threshold	порог	noun	B2	[ˈθreʃhəʊld]	The value is below the threshold.	Значение ниже порога.	Threshold = порог. В IT/data threshold = пороговое значение.	IT,education	thresholds
core5000	core5000:thumbnail:noun:1	thumbnail	миниатюра; превью	noun	B2	[ˈθʌmneɪl]	The video has a new thumbnail.	У видео новая миниатюра.	Thumbnail = thumb + nail: буквально ноготь большого пальца, затем маленькая картинка-превью.	IT,media	thumbnails
core5000	core5000:toggle:verb:1	toggle	переключать	verb	B2	[ˈtɒɡəl]	Toggle dark mode on or off.	Переключи тёмный режим.	Toggle = переключать между двумя состояниями.	IT,technology	toggles,toggled,toggling
core5000	core5000:tolerance:noun:1	tolerance	терпимость; допуск	noun	B2	[ˈtɒlərəns]	Tolerance is important in society.	Терпимость важна в обществе.	Tolerance связано с tolerate — терпеть. В технике tolerance = допуск.	society,science	
core5000	core5000:transaction:noun:1	transaction	транзакция; операция	noun	B2	[trænˈzækʃən]	The transaction was successful.	Транзакция прошла успешно.	Transaction почти как “транзакция”.	money,IT	transactions
core5000	core5000:transcript:noun:1	transcript	транскрипт; текст записи	noun	B2	[ˈtrænskrɪpt]	Download the video transcript.	Скачай текстовую расшифровку видео.	Transcript = trans + script: перенесённый в текст вариант речи.	education,IT	transcripts
core5000	core5000:transformation:noun:1	transformation	трансформация; преобразование	noun	B2	[ˌtrænsfəˈmeɪʃən]	The city went through a transformation.	Город прошёл через трансформацию.	Transformation связано с transform — преобразовывать.	work,science	transformations
core5000	core5000:transition:noun:1	transition	переход	noun	B2	[trænˈzɪʃən]	The transition to a new system was smooth.	Переход на новую систему был плавным.	Transition почти как “транзиция/переход”.	IT,work	transitions
core5000	core5000:transparent:adjective:1	transparent	прозрачный	adjective	B2	[trænsˈpærənt]	Use a transparent background.	Используй прозрачный фон.	Transparent почти как “транспарентный/прозрачный”.	IT,art	
core5000	core5000:tremendous:adjective:1	tremendous	огромный; потрясающий	adjective	B2	[trəˈmendəs]	They made tremendous progress.	Они добились огромного прогресса.	Tremendous = очень большой/потрясающий.	communication,work	
core5000	core5000:trigger:noun:1	trigger	триггер; причина запуска	noun	B2	[ˈtrɪɡə]	This event is the trigger for the action.	Это событие — триггер действия.	Trigger как noun = спусковой крючок или событие, запускающее действие.	IT,communication	triggers
core5000	core5000:ultimate:adjective:1	ultimate	окончательный; предельный	adjective	B2	[ˈʌltɪmət]	Our ultimate goal is fluency.	Наша конечная цель — свободное владение языком.	Ultimate = конечный/предельный/самый главный.	work,education	
core5000	core5000:underlying:adjective:1	underlying	лежащий в основе	adjective	B2	[ˌʌndəˈlaɪɪŋ]	Find the underlying cause.	Найди основную причину.	Underlying = under + lying: лежащий под поверхностью, основной.	communication,work	
core5000	core5000:undertake:verb:1	undertake	предпринимать; брать на себя	verb	B2	[ˌʌndəˈteɪk]	They undertook a difficult task.	Они взялись за трудную задачу.	Undertake = взять на себя задачу. Формы: undertake — undertook — undertaken.	work,communication	undertakes,undertook,undertaken,undertaking
core5000	core5000:uniform:noun:1	uniform	форма; униформа	noun	A2	[ˈjuːnɪfɔːm]	Students wear a uniform.	Ученики носят форму.	Uniform почти как “униформа”.	clothes,education	uniforms
core5000	core5000:unify:verb:1	unify	объединять	verb	B2	[ˈjuːnɪfaɪ]	The system unifies several tools.	Система объединяет несколько инструментов.	Unify связано с unity — единство. Unify = сделать единым.	IT,society	unifies,unified,unifying
core5000	core5000:upgrade:verb:1	upgrade	улучшать; обновлять	verb	B1	[ˌʌpˈɡreɪd]	Upgrade the software.	Обнови программное обеспечение.	Upgrade = up + grade: поднять на более высокий уровень.	IT,technology	upgrades,upgraded,upgrading
core5000	core5000:utility:noun:1	utility	полезность; утилита	noun	B2	[juːˈtɪləti]	This small utility fixes the problem.	Эта маленькая утилита исправляет проблему.	Utility связано с useful/use. В IT utility = небольшая полезная программа.	IT,work	utilities
core5000	core5000:vacant:adjective:1	vacant	свободный; пустующий	adjective	B2	[ˈveɪkənt]	There are no vacant rooms.	Свободных комнат нет.	Vacant = пустующий/свободный. Vacancy = вакансия или свободное место.	travel,work	
core5000	core5000:vacuum:noun:1	vacuum	вакуум; пылесос	noun	B2	[ˈvækjuːm]	Use the vacuum to clean the floor.	Используй пылесос, чтобы убрать пол.	Vacuum почти как “вакуум”, но в быту vacuum = пылесос.	home,science	vacuums
core5000	core5000:validity:noun:1	validity	действительность; обоснованность	noun	B2	[vəˈlɪdəti]	Check the validity of the ticket.	Проверь действительность билета.	Validity связано с valid — действительный/корректный.	IT,education	
core5000	core5000:variation:noun:1	variation	вариация; изменение	noun	B1	[ˌveəriˈeɪʃən]	There are many variations of this rule.	Есть много вариантов этого правила.	Variation связано с vary — изменяться.	education,communication	variations
core5000	core5000:vary:verb:1	vary	варьироваться; различаться	verb	B1	[ˈveəri]	Prices vary by region.	Цены различаются по регионам.	Vary почти как “варьироваться”.	money,education	varies,varied,varying
core5000	core5000:vendor:noun:1	vendor	продавец; поставщик	noun	B2	[ˈvendə]	Choose a trusted vendor.	Выбери надёжного поставщика.	Vendor = продавец/поставщик, часто в бизнесе и IT.	business,IT	vendors
core5000	core5000:vertical:adjective:1	vertical	вертикальный	adjective	B1	[ˈvɜːtɪkəl]	Draw a vertical line.	Нарисуй вертикальную линию.	Vertical почти как “вертикальный”.	education,IT	
core5000	core5000:via:preposition:1	via	через; посредством	preposition	B1	[ˈvaɪə]	Send the file via email.	Отправь файл через email.	Via = через/посредством, часто в формальном и техническом стиле.	communication,IT	
core5000	core5000:violate:verb:1	violate	нарушать	verb	B2	[ˈvaɪəleɪt]	This action violates the rules.	Это действие нарушает правила.	Violate = нарушать правило/закон/право.	society,work	violates,violated,violating
core5000	core5000:violation:noun:1	violation	нарушение	noun	B2	[ˌvaɪəˈleɪʃən]	This is a violation of the policy.	Это нарушение политики.	Violation связано с violate — нарушать.	society,work	violations
core5000	core5000:visual:adjective:1	visual	визуальный	adjective	B1	[ˈvɪʒuəl]	Use visual examples.	Используй визуальные примеры.	Visual связано с vision — зрение.	art,education	
core5000	core5000:voluntary:adjective:1	voluntary	добровольный	adjective	B2	[ˈvɒləntri]	Participation is voluntary.	Участие добровольное.	Voluntary связано с volunteer — доброволец.	society,work	
core5000	core5000:vulnerable:adjective:1	vulnerable	уязвимый	adjective	B2	[ˈvʌlnərəbəl]	The system is vulnerable to attacks.	Система уязвима для атак.	Vulnerable = уязвимый. Vulnerability = уязвимость.	health,IT	
core5000	core5000:wage:noun:1	wage	зарплата; оплата труда	noun	B2	[weɪdʒ]	The workers asked for higher wages.	Рабочие попросили более высокую зарплату.	Wage = оплата труда, часто почасовая/недельная. Salary обычно регулярная зарплата.	money,work	wages
core5000	core5000:warehouse:noun:1	warehouse	склад	noun	B2	[ˈweəhaʊs]	The goods are stored in a warehouse.	Товары хранятся на складе.	Warehouse = ware + house: дом/место для товаров.	business,work	warehouses
core5000	core5000:weaken:verb:1	weaken	ослаблять; слабеть	verb	B2	[ˈwiːkən]	The storm weakened overnight.	Шторм ослаб за ночь.	Weaken = weak + -en: делать слабее или становиться слабее.	weather,health	weakens,weakened,weakening
core5000	core5000:widespread:adjective:1	widespread	широко распространённый	adjective	B2	[ˈwaɪdspred]	The problem is widespread.	Проблема широко распространена.	Widespread = wide + spread: широко распространённый.	society,communication	
core5000	core5000:withdraw:verb:1	withdraw	снимать; отзывать	verb	B2	[wɪðˈdrɔː]	Withdraw money from the bank.	Сними деньги в банке.	Withdraw = with + draw: оттянуть/забрать назад. Формы: withdraw — withdrew — withdrawn.	money,work	withdraws,withdrew,withdrawn,withdrawing
core5000	core5000:witness:noun:1	witness	свидетель	noun	B2	[ˈwɪtnəs]	The witness described the accident.	Свидетель описал происшествие.	Witness = свидетель. To witness = быть свидетелем.	society,communication	witnesses
core5000	core5000:workload:noun:1	workload	рабочая нагрузка	noun	B2	[ˈwɜːkləʊd]	Her workload is too high.	Её рабочая нагрузка слишком высокая.	Workload = work + load: нагрузка работы.	work,health	workloads
core5000	core5000:workshop:noun:1	workshop	мастерская; семинар	noun	B1	[ˈwɜːkʃɒp]	The workshop starts at ten.	Семинар начинается в десять.	Workshop = work + shop: место работы/мастерская, а также практический семинар.	work,education	workshops
core5000	core5000:wrap:verb:1	wrap	заворачивать; оборачивать	verb	B2	[ræp]	Wrap the gift in paper.	Заверни подарок в бумагу.	Wrap = заворачивать/оборачивать. В CSS wrap = переносить элементы на новую строку.	daily life,IT	wraps,wrapped,wrapping
core5000	core5000:yield:verb:1	yield	давать результат; уступать	verb	B2	[jiːld]	The method yielded good results.	Метод дал хорошие результаты.	Yield = дать результат/урожай или уступить.	work,science	yields,yielded,yielding
core5000	core5000:youngster:noun:1	youngster	молодой человек; ребёнок	noun	B2	[ˈjʌŋstə]	The youngsters played in the park.	Молодёжь играла в парке.	Youngster связано с young — молодой.	people,family	youngsters
core5000	core5000:zone:verb:1	zone	разделять на зоны	verb	B2	[zəʊn]	The city was zoned for different uses.	Город разделили на зоны для разных целей.	Zone как noun = зона, как verb = делить на зоны.	city,work	zones,zoned,zoning
core5000	core5000:zoom:verb:1	zoom	масштабировать; приближать	verb	B1	[zuːm]	Zoom in to see the details.	Увеличь масштаб, чтобы увидеть детали.	Zoom in/out = увеличить или уменьшить масштаб.	IT,technology	zooms,zoomed,zooming
core5000	core5000:archive:noun:1	archive	архив; архивировать	noun	B1	[ˈɑːkaɪv]	The archive contains old files.	Архив содержит старые файлы.	Archive почти как “архив”. Может быть noun и verb.	IT,history	archives
core5000	core5000:backup:noun:1	backup	резервная копия	noun	B1	[ˈbækʌp]	Create a backup before updating.	Создай резервную копию перед обновлением.	Backup = back + up: запасная копия для восстановления.	IT,work	backups
core5000	core5000:caption:noun:1	caption	подпись; субтитр	noun	B1	[ˈkæpʃən]	Add a caption to the image.	Добавь подпись к изображению.	Caption = подпись к картинке или субтитр.	media,IT	captions
core5000	core5000:dashboard:noun:1	dashboard	панель управления	noun	B1	[ˈdæʃbɔːd]	Open the dashboard to see statistics.	Открой панель управления, чтобы увидеть статистику.	Dashboard = панель с важными показателями.	IT,business	dashboards
