source	source_key	text	translate	type	level	transcription	example	example_ru	memory_hint	topics	forms
core5000	core5000:identity:noun:1	identity	личность; идентичность	noun	B2	[aɪˈdentəti]	The identity is important.	Это важно: личность; идентичность.	Identity связано с identify — идентифицировать.	people,society,IT	identities
core5000	core5000:illustrate:verb:1	illustrate	иллюстрировать; показывать примером	verb	B2	[ˈɪləstreɪt]	We need to illustrate it.	Нужно выполнить действие: иллюстрировать; показывать примером.	Illustrate почти как “иллюстрировать”.	education,art	illustrates,illustrated,illustrating
core5000	core5000:illustration:noun:1	illustration	иллюстрация	noun	B1	[ˌɪləˈstreɪʃən]	The illustration is important.	Это важно: иллюстрация.	Illustration связано с illustrate — иллюстрировать.	art,education	illustrations
core5000	core5000:immense:adjective:1	immense	огромный	adjective	B2	[ɪˈmens]	This is immense.	Это можно описать как: огромный.	Immense = очень большой, огромный.	work,communication	
core5000	core5000:immigrant:noun:1	immigrant	иммигрант	noun	B1	[ˈɪmɪɡrənt]	The immigrant is important.	Это важно: иммигрант.	Immigrant похоже на “иммигрант”.	people,society	immigrants
core5000	core5000:immigration:noun:1	immigration	иммиграция	noun	B1	[ˌɪmɪˈɡreɪʃən]	The immigration is important.	Это важно: иммиграция.	Immigration почти как “иммиграция”.	society,people	
core5000	core5000:implement:verb:1	implement	реализовывать; внедрять	verb	B2	[ˈɪmplɪment]	We need to implement it.	Нужно выполнить действие: реализовывать; внедрять.	Implement = внедрить/реализовать план или функцию.	work,IT	implements,implemented,implementing
core5000	core5000:implementation:noun:1	implementation	реализация; внедрение	noun	B2	[ˌɪmplɪmenˈteɪʃən]	The implementation is important.	Это важно: реализация; внедрение.	Implementation связано с implement — реализовывать.	work,IT	implementations
core5000	core5000:implication:noun:1	implication	последствие; скрытый смысл	noun	B2	[ˌɪmplɪˈkeɪʃən]	The implication is important.	Это важно: последствие; скрытый смысл.	Implication часто значит не прямой результат, а последствие или скрытый смысл.	communication,work	implications
core5000	core5000:imply:verb:1	imply	подразумевать	verb	B2	[ɪmˈplaɪ]	We need to imply it.	Нужно выполнить действие: подразумевать.	Imply = подразумевать. Implication = скрытый смысл/последствие.	communication,education	implies,implied,implying
core5000	core5000:import:verb:1	import	импортировать; ввозить	verb	B1	[ɪmˈpɔːt]	We need to import it.	Нужно выполнить действие: импортировать; ввозить.	Import почти как “импортировать”. Пара: import — export.	IT,business	imports,imported,importing
core5000	core5000:inbox:noun:1	inbox	входящие	noun	B1	[ˈɪnbɒks]	The inbox is important.	Это важно: входящие.	Inbox = in + box: ящик для входящих сообщений.	communication,IT	inboxes
core5000	core5000:incident:noun:1	incident	инцидент; происшествие	noun	B1	[ˈɪnsɪdənt]	The incident is important.	Это важно: инцидент; происшествие.	Incident почти как “инцидент”: происшествие, случай.	society,communication	incidents
core5000	core5000:indicate:verb:1	indicate	указывать; показывать	verb	B1	[ˈɪndɪkeɪt]	We need to indicate it.	Нужно выполнить действие: указывать; показывать.	Indicate связано с indicator — указатель/индикатор.	communication,IT	indicates,indicated,indicating
core5000	core5000:indicator:noun:1	indicator	индикатор; показатель	noun	B2	[ˈɪndɪkeɪtə]	The indicator is important.	Это важно: индикатор; показатель.	Indicator почти как “индикатор”.	education,IT	indicators
core5000	core5000:inevitable:adjective:1	inevitable	неизбежный	adjective	B2	[ɪnˈevɪtəbəl]	This is inevitable.	Это можно описать как: неизбежный.	Inevitable = то, чего нельзя избежать.	communication,time	
core5000	core5000:initially:adverb:1	initially	изначально; сначала	adverb	B2	[ɪˈnɪʃəli]	It changed initially.	Это изменилось так: изначально; сначала.	Initially = initial + -ly: начальный → изначально.	time,work	
core5000	core5000:innovation:noun:1	innovation	инновация; нововведение	noun	B2	[ˌɪnəˈveɪʃən]	The innovation is important.	Это важно: инновация; нововведение.	Innovation почти как “инновация”.	technology,work	innovations
core5000	core5000:innovative:adjective:1	innovative	инновационный	adjective	B2	[ˈɪnəvətɪv]	This is innovative.	Это можно описать как: инновационный.	Innovative связано с innovation — инновация.	technology,work	
core5000	core5000:insight:noun:1	insight	понимание; озарение	noun	B2	[ˈɪnsaɪt]	The insight is important.	Это важно: понимание; озарение.	Insight = in + sight: как будто “видение внутрь”, глубокое понимание.	education,work	insights
core5000	core5000:inspire:verb:1	inspire	вдохновлять	verb	B1	[ɪnˈspaɪə]	We need to inspire it.	Нужно выполнить действие: вдохновлять.	Inspire связано с inspiration — вдохновение.	emotions,art	inspires,inspired,inspiring
core5000	core5000:install:verb:1	install	устанавливать	verb	A2	[ɪnˈstɔːl]	We need to install it.	Нужно выполнить действие: устанавливать.	Install почти как “инсталлировать/установить”.	IT,technology	installs,installed,installing
core5000	core5000:institution:noun:1	institution	учреждение; институт	noun	B2	[ˌɪnstɪˈtjuːʃən]	The institution is important.	Это важно: учреждение; институт.	Institution связано с institute — институт/учреждение.	education,society	institutions
core5000	core5000:integration:noun:1	integration	интеграция	noun	B2	[ˌɪntɪˈɡreɪʃən]	The integration is important.	Это важно: интеграция.	Integration почти как “интеграция”.	IT,work	integrations
core5000	core5000:intellectual:adjective:1	intellectual	интеллектуальный	adjective	B2	[ˌɪntəˈlektʃuəl]	This is intellectual.	Это можно описать как: интеллектуальный.	Intellectual почти как “интеллектуальный”.	education,people	
core5000	core5000:intensity:noun:1	intensity	интенсивность	noun	B2	[ɪnˈtensəti]	The intensity is important.	Это важно: интенсивность.	Intensity связано с intense — интенсивный, сильный.	weather,science	
core5000	core5000:interaction:noun:1	interaction	взаимодействие	noun	B2	[ˌɪntərˈækʃən]	The interaction is important.	Это важно: взаимодействие.	Interaction = inter + action: действие между людьми или объектами.	communication,IT	interactions
core5000	core5000:interpret:verb:1	interpret	толковать; интерпретировать	verb	B2	[ɪnˈtɜːprət]	We need to interpret it.	Нужно выполнить действие: толковать; интерпретировать.	Interpret почти как “интерпретировать”.	communication,education	interprets,interpreted,interpreting
core5000	core5000:interval:noun:1	interval	интервал; промежуток	noun	B1	[ˈɪntəvəl]	The interval is important.	Это важно: интервал; промежуток.	Interval почти как “интервал”.	time,IT	intervals
core5000	core5000:invest:verb:1	invest	инвестировать; вкладывать	verb	B1	[ɪnˈvest]	We need to invest it.	Нужно выполнить действие: инвестировать; вкладывать.	Invest почти как “инвестировать”.	money,work	invests,invested,investing
core5000	core5000:investment:noun:1	investment	инвестиция; вложение	noun	B1	[ɪnˈvestmənt]	The investment is important.	Это важно: инвестиция; вложение.	Investment связано с invest — инвестировать.	money,work	investments
core5000	core5000:investor:noun:1	investor	инвестор	noun	B1	[ɪnˈvestə]	The investor is important.	Это важно: инвестор.	Investor = invest + -or: человек, который инвестирует.	money,work	investors
core5000	core5000:journal:noun:1	journal	журнал; дневник	noun	B1	[ˈdʒɜːnəl]	The journal is important.	Это важно: журнал; дневник.	Journal может быть журнал, дневник или научное издание.	education,communication	journals
core5000	core5000:journalist:noun:1	journalist	журналист	noun	A2	[ˈdʒɜːnəlɪst]	The journalist is important.	Это важно: журналист.	Journalist почти как “журналист”.	media,people	journalists
core5000	core5000:keyboard:noun:1	keyboard	клавиатура	noun	A2	[ˈkiːbɔːd]	The keyboard is important.	Это важно: клавиатура.	Keyboard = key + board: доска с клавишами.	IT,technology	keyboards
core5000	core5000:keyword:noun:1	keyword	ключевое слово	noun	B1	[ˈkiːwɜːd]	The keyword is important.	Это важно: ключевое слово.	Keyword = key + word: ключевое слово для поиска.	IT,education	keywords
core5000	core5000:landscape:noun:1	landscape	пейзаж; ландшафт	noun	B1	[ˈlændskeɪp]	The landscape is important.	Это важно: пейзаж; ландшафт.	Landscape почти как “ландшафт”.	nature,art	landscapes
core5000	core5000:lane:noun:1	lane	полоса; переулок	noun	B1	[leɪn]	The lane is important.	Это важно: полоса; переулок.	Lane = полоса движения или узкая улица.	transport,city	lanes
core5000	core5000:largely:adverb:1	largely	в основном; в значительной степени	adverb	B2	[ˈlɑːdʒli]	It changed largely.	Это изменилось так: в основном; в значительной степени.	Largely = large + -ly: в большой степени.	communication,work	
core5000	core5000:layer:verb:1	layer	накладывать слоями	verb	B2	[ˈleɪə]	We need to layer it.	Нужно выполнить действие: накладывать слоями.	Layer как noun = слой, как verb = накладывать слоями.	IT,art	layers,layered,layering
core5000	core5000:leadership:noun:1	leadership	лидерство; руководство	noun	B2	[ˈliːdəʃɪp]	The leadership is important.	Это важно: лидерство; руководство.	Leadership = leader + -ship: качество/роль лидера.	work,people	
core5000	core5000:lifetime:noun:1	lifetime	жизнь; срок службы	noun	B2	[ˈlaɪftaɪm]	The lifetime is important.	Это важно: жизнь; срок службы.	Lifetime = life + time: время жизни или срок службы.	time,people	lifetimes
core5000	core5000:literally:adverb:1	literally	буквально	adverb	B1	[ˈlɪtərəli]	It changed literally.	Это изменилось так: буквально.	Literally = буквально. Не путать с figuratively — образно.	communication,education	
core5000	core5000:literature:noun:1	literature	литература	noun	B1	[ˈlɪtrətʃə]	The literature is important.	Это важно: литература.	Literature почти как “литература”.	art,education	
core5000	core5000:living:adjective:1	living	живой; жилой	adjective	B1	[ˈlɪvɪŋ]	This is living.	Это можно описать как: живой; жилой.	Living = live + -ing: живущий/живой.	nature,home	
core5000	core5000:log:noun:1	log	журнал; лог	noun	B1	[lɒɡ]	The log is important.	Это важно: журнал; лог.	Log = журнал записей. В IT log = файл/список событий.	IT,work	logs
core5000	core5000:logical:adjective:1	logical	логичный	adjective	B1	[ˈlɒdʒɪkəl]	This is logical.	Это можно описать как: логичный.	Logical связано с logic — логика.	education,communication	
core5000	core5000:loose:adjective:1	loose	свободный; неплотный	adjective	B1	[luːs]	This is loose.	Это можно описать как: свободный; неплотный.	Loose = свободный/неплотный. Не путать с lose — терять.	clothes,daily life	looser,loosest
core5000	core5000:loyal:adjective:1	loyal	верный; лояльный	adjective	B2	[ˈlɔɪəl]	This is loyal.	Это можно описать как: верный; лояльный.	Loyal почти как “лояльный”, но чаще значит верный/преданный.	people,work	
core5000	core5000:loyalty:noun:1	loyalty	верность; лояльность	noun	B2	[ˈlɔɪəlti]	The loyalty is important.	Это важно: верность; лояльность.	Loyalty связано с loyal — верный/лояльный.	people,work	
core5000	core5000:maintenance:noun:1	maintenance	обслуживание; поддержание	noun	B2	[ˈmeɪntənəns]	The maintenance is important.	Это важно: обслуживание; поддержание.	Maintenance связано с maintain — поддерживать/обслуживать.	IT,work	
core5000	core5000:majority:noun:1	majority	большинство	noun	B1	[məˈdʒɒrəti]	The majority is important.	Это важно: большинство.	Majority связано с major — главный/больший.	society,communication	majorities
core5000	core5000:manufacturer:noun:1	manufacturer	производитель	noun	B2	[ˌmænjuˈfæktʃərə]	The manufacturer is important.	Это важно: производитель.	Manufacturer связано с manufacture — производить.	business,shopping	manufacturers
core5000	core5000:manufacture:verb:1	manufacture	производить	verb	B2	[ˌmænjuˈfæktʃə]	We need to manufacture it.	Нужно выполнить действие: производить.	Manufacture связано с factory по смыслу: промышленное производство.	business,technology	manufactures,manufactured,manufacturing
core5000	core5000:margin:noun:1	margin	поле; запас; маржа	noun	B2	[ˈmɑːdʒɪn]	The margin is important.	Это важно: поле; запас; маржа.	Margin = поле на странице или запас/маржа. В CSS margin = внешний отступ.	IT,money	margins
core5000	core5000:marketing:noun:1	marketing	маркетинг	noun	B1	[ˈmɑːkɪtɪŋ]	The marketing is important.	Это важно: маркетинг.	Marketing почти как “маркетинг”.	business,work	
core5000	core5000:massive:adjective:1	massive	огромный; массивный	adjective	B1	[ˈmæsɪv]	This is massive.	Это можно описать как: огромный; массивный.	Massive похоже на “массивный”: очень большой.	communication,work	
core5000	core5000:mechanism:noun:1	mechanism	механизм	noun	B2	[ˈmekənɪzəm]	The mechanism is important.	Это важно: механизм.	Mechanism почти как “механизм”.	technology,science	mechanisms
core5000	core5000:medium:noun:1	medium	средство; среда	noun	B1	[ˈmiːdiəm]	The medium is important.	Это важно: средство; среда.	Medium = средство/среда. Media — множественное число.	communication,art	media
core5000	core5000:membership:noun:1	membership	членство	noun	B2	[ˈmembəʃɪp]	The membership is important.	Это важно: членство.	Membership = member + -ship: статус члена группы/сервиса.	society,business	memberships
core5000	core5000:memorable:adjective:1	memorable	запоминающийся	adjective	B2	[ˈmemərəbəl]	This is memorable.	Это можно описать как: запоминающийся.	Memorable связано с memory — память.	travel,emotions	
core5000	core5000:merchant:noun:1	merchant	торговец; продавец	noun	B2	[ˈmɜːtʃənt]	The merchant is important.	Это важно: торговец; продавец.	Merchant = торговец. В e-commerce merchant = продавец/компания, принимающая платежи.	business,shopping	merchants
core5000	core5000:merely:adverb:1	merely	просто; всего лишь	adverb	B2	[ˈmɪəli]	It changed merely.	Это изменилось так: просто; всего лишь.	Merely = всего лишь, просто.	communication,education	
core5000	core5000:merge:verb:1	merge	объединять; сливаться	verb	B2	[mɜːdʒ]	We need to merge it.	Нужно выполнить действие: объединять; сливаться.	Merge = объединять. В Git merge = слияние веток.	IT,work	merges,merged,merging
core5000	core5000:messenger:noun:1	messenger	посланник; мессенджер	noun	B1	[ˈmesɪndʒə]	The messenger is important.	Это важно: посланник; мессенджер.	Messenger = message + -er: тот, кто передаёт сообщение.	communication,IT	messengers
core5000	core5000:midnight:noun:1	midnight	полночь	noun	A2	[ˈmɪdnaɪt]	The midnight is important.	Это важно: полночь.	Midnight = mid + night: середина ночи.	time,travel	
core5000	core5000:migrate:verb:1	migrate	мигрировать; переносить	verb	B2	[maɪˈɡreɪt]	We need to migrate it.	Нужно выполнить действие: мигрировать; переносить.	Migrate почти как “мигрировать”. В IT migrate = переносить данные/сайт.	IT,society	migrates,migrated,migrating
core5000	core5000:migration:noun:1	migration	миграция; перенос	noun	B2	[maɪˈɡreɪʃən]	The migration is important.	Это важно: миграция; перенос.	Migration связано с migrate — переносить/мигрировать.	IT,society	migrations
core5000	core5000:milestone:noun:1	milestone	важный этап	noun	B2	[ˈmaɪlstəʊn]	The milestone is important.	Это важно: важный этап.	Milestone = mile + stone: камень-указатель расстояния, затем важная веха/этап.	work,IT	milestones
core5000	core5000:minor:adjective:1	minor	незначительный; младший	adjective	B1	[ˈmaɪnə]	This is minor.	Это можно описать как: незначительный; младший.	Minor = меньший/незначительный. Пара: major — minor.	work,education	
core5000	core5000:minority:noun:1	minority	меньшинство	noun	B2	[maɪˈnɒrəti]	The minority is important.	Это важно: меньшинство.	Minority связано с minor — меньший. Пара: majority — minority.	society,communication	minorities
core5000	core5000:mission:noun:1	mission	миссия; задача	noun	B1	[ˈmɪʃən]	The mission is important.	Это важно: миссия; задача.	Mission почти как “миссия”.	society,work	missions
core5000	core5000:mode:noun:1	mode	режим	noun	B1	[məʊd]	The mode is important.	Это важно: режим.	Mode = режим. Часто в интерфейсах: dark mode, edit mode.	IT,technology	modes
core5000	core5000:modify:verb:1	modify	изменять; модифицировать	verb	B2	[ˈmɒdɪfaɪ]	We need to modify it.	Нужно выполнить действие: изменять; модифицировать.	Modify почти как “модифицировать”.	IT,work	modifies,modified,modifying
core5000	core5000:module:noun:1	module	модуль	noun	B1	[ˈmɒdjuːl]	The module is important.	Это важно: модуль.	Module почти как “модуль”.	IT,education	modules
core5000	core5000:monitor:verb:1	monitor	отслеживать; контролировать	verb	B1	[ˈmɒnɪtə]	We need to monitor it.	Нужно выполнить действие: отслеживать; контролировать.	Monitor как noun = монитор, как verb = отслеживать/контролировать.	IT,work	monitors,monitored,monitoring
core5000	core5000:moral:adjective:1	moral	моральный; нравственный	adjective	B2	[ˈmɒrəl]	This is moral.	Это можно описать как: моральный; нравственный.	Moral почти как “моральный”.	society,people	
core5000	core5000:motivate:verb:1	motivate	мотивировать	verb	B1	[ˈməʊtɪveɪt]	We need to motivate it.	Нужно выполнить действие: мотивировать.	Motivate почти как “мотивировать”.	education,emotions	motivates,motivated,motivating
core5000	core5000:motivation:noun:1	motivation	мотивация	noun	B1	[ˌməʊtɪˈveɪʃən]	The motivation is important.	Это важно: мотивация.	Motivation почти как “мотивация”.	education,emotions	
core5000	core5000:mystery:noun:1	mystery	тайна; загадка	noun	B1	[ˈmɪstəri]	The mystery is important.	Это важно: тайна; загадка.	Mystery почти как “мистерия”, но чаще значит тайна/загадка.	art,communication	mysteries
core5000	core5000:narrative:noun:1	narrative	повествование; рассказ	noun	B2	[ˈnærətɪv]	The narrative is important.	Это важно: повествование; рассказ.	Narrative связано с narrate — рассказывать.	art,communication	narratives
core5000	core5000:nearby:adjective:1	nearby	близлежащий	adjective	B1	[ˌnɪəˈbaɪ]	This is nearby.	Это можно описать как: близлежащий.	Nearby = near + by: находящийся рядом.	travel,city	
core5000	core5000:necessity:noun:1	necessity	необходимость	noun	B2	[nəˈsesəti]	The necessity is important.	Это важно: необходимость.	Necessity связано с necessary — необходимый.	daily life,health	necessities
core5000	core5000:negotiate:verb:1	negotiate	вести переговоры	verb	B2	[nɪˈɡəʊʃieɪt]	We need to negotiate it.	Нужно выполнить действие: вести переговоры.	Negotiate связано с negotiation — переговоры.	work,money	negotiates,negotiated,negotiating
core5000	core5000:negotiation:noun:1	negotiation	переговоры	noun	B2	[nɪˌɡəʊʃiˈeɪʃən]	The negotiation is important.	Это важно: переговоры.	Negotiation связано с negotiate — вести переговоры.	work,communication	negotiations
core5000	core5000:node:noun:1	node	узел	noun	B2	[nəʊd]	The node is important.	Это важно: узел.	Node = узел. В IT и сетях node = узел системы.	IT,technology	nodes
core5000	core5000:nominate:verb:1	nominate	выдвигать; номинировать	verb	B2	[ˈnɒmɪneɪt]	We need to nominate it.	Нужно выполнить действие: выдвигать; номинировать.	Nominate почти как “номинировать”.	society,art	nominates,nominated,nominating
core5000	core5000:nomination:noun:1	nomination	номинация; выдвижение	noun	B2	[ˌnɒmɪˈneɪʃən]	The nomination is important.	Это важно: номинация; выдвижение.	Nomination связано с nominate — номинировать.	art,society	nominations
core5000	core5000:nonprofit:adjective:1	nonprofit	некоммерческий	adjective	B2	[ˌnɒnˈprɒfɪt]	This is nonprofit.	Это можно описать как: некоммерческий.	Nonprofit = non + profit: без цели прибыли.	society,work	
