source	source_key	text	translate	type	level	transcription	example	example_ru	memory_hint	topics	forms
core5000	core5000:shift:noun:1	shift	смена; сдвиг	noun	B1	[ʃɪft]	She works the night shift.	Она работает в ночную смену.	Shift = смена или сдвиг. В IT/клавиатуре Shift — клавиша для изменения регистра.	work,IT	shifts
core5000	core5000:sign:noun:1	sign	знак; вывеска	noun	A2	[saɪn]	Look at the road sign.	Посмотри на дорожный знак.	Sign = знак, а to sign = подписывать. Это пример конверсии.	city,communication	signs
core5000	core5000:signal:noun:1	signal	сигнал	noun	B1	[ˈsɪɡnəl]	The phone has no signal.	У телефона нет сигнала.	Signal почти как “сигнал”. В IT/технике очень частое слово.	technology,IT	signals
core5000	core5000:simple:adjective:1	simple	простой	adjective	A2	[ˈsɪmpəl]	This is a simple question.	Это простой вопрос.	Simple почти как “симпл” в IT/simple mode. Simple = простой.	education,IT	simpler,simplest
core5000	core5000:single:adjective:1	single	один; отдельный	adjective	A2	[ˈsɪŋɡəl]	Use a single word.	Используй одно слово.	Single = один/одиночный. В IT single page, single file = одна страница, один файл.	daily life,IT	
core5000	core5000:site:noun:1	site	сайт; место	noun	A2	[saɪt]	The site is easy to use.	Сайтом легко пользоваться.	Site может значить место, но в IT чаще website/site = сайт.	IT,city	sites
core5000	core5000:skill:noun:1	skill	навык	noun	A2	[skɪl]	Reading is an important skill.	Чтение — важный навык.	Skill = навык. Полезная пара: language skills — языковые навыки.	education,work	skills
core5000	core5000:software:noun:1	software	программное обеспечение	noun	A2	[ˈsɒftweə]	This software is free.	Это программное обеспечение бесплатное.	Software = soft + ware: программы, не физическое железо. Противопоставление: software — программы, hardware — железо.	technology,IT	
core5000	core5000:solution:noun:1	solution	решение	noun	A2	[səˈluːʃən]	We found a solution to the problem.	Мы нашли решение проблемы.	Solution связано с solve — решать. В IT solution часто значит решение задачи/проблемы.	work,IT,education	solutions
core5000	core5000:source:noun:1	source	источник	noun	B1	[sɔːs]	What is the source of this information?	Каков источник этой информации?	Source = источник. В IT source code = исходный код.	education,IT	sources
core5000	core5000:space:noun:1	space	пространство; пробел	noun	A1	[speɪs]	There is no space on the page.	На странице нет места.	Space = пространство, а в IT/тексте space = пробел.	daily life,IT	spaces
core5000	core5000:specific:adjective:1	specific	конкретный; определённый	adjective	A2	[spəˈsɪfɪk]	I need a specific example.	Мне нужен конкретный пример.	Specific = конкретный, определённый. В IT specific value/field = конкретное значение/поле.	education,IT	
core5000	core5000:standard:noun:1	standard	стандарт	noun	B1	[ˈstændəd]	This product meets the standard.	Этот продукт соответствует стандарту.	Standard почти как “стандарт”. В IT standards = стандарты форматов/кода.	work,IT	standards
core5000	core5000:state:noun:1	state	состояние; штат; государство	noun	A2	[steɪt]	The machine is in a good state.	Машина в хорошем состоянии.	State связано с латинской идеей status — состояние/положение. В IT state = состояние программы или объекта.	society,IT	states
core5000	core5000:status:noun:1	status	статус	noun	B1	[ˈsteɪtəs]	Check the order status.	Проверь статус заказа.	Status почти как “статус”. В IT status = состояние запроса, заказа, задачи.	work,IT	statuses
core5000	core5000:store:verb:1	store	хранить	verb	A2	[stɔː]	Store the data in the database.	Храни данные в базе данных.	Store = магазин как noun, но to store = хранить. В IT store data = хранить данные.	shopping,IT	stores,stored,storing
core5000	core5000:structure:noun:1	structure	структура	noun	B1	[ˈstrʌktʃə]	The structure of the text is clear.	Структура текста понятная.	Structure почти как “структура”. В IT часто: project structure, data structure.	education,IT	structures
core5000	core5000:style:noun:1	style	стиль	noun	A1	[staɪl]	I like this style.	Мне нравится этот стиль.	Style почти как “стиль”. В CSS style = стиль элемента.	art,IT	styles
core5000	core5000:subject:noun:1	subject	предмет; тема	noun	A1	[ˈsʌbdʒekt]	English is my favorite subject.	Английский — мой любимый предмет.	Subject = предмет/тема. В email subject = тема письма.	education,IT	subjects
core5000	core5000:submit:verb:1	submit	отправлять; подавать	verb	B1	[səbˈmɪt]	Submit the form after you complete it.	Отправь форму после заполнения.	Submit = отправить форму/заявку. В IT submit button = кнопка отправки.	work,IT	submits,submitted,submitting
core5000	core5000:success:noun:1	success	успех	noun	A2	[səkˈses]	The project was a success.	Проект был успешным.	Success связано с successful — успешный. Success = успех.	work,education	successes
core5000	core5000:suggest:verb:1	suggest	предлагать; советовать	verb	A2	[səˈdʒest]	Can you suggest a good book?	Можешь посоветовать хорошую книгу?	Suggest = предложить идею/совет. Suggestion = предложение/совет.	communication,work	suggests,suggested,suggesting
core5000	core5000:support:verb:1	support	поддерживать	verb	A2	[səˈpɔːt]	This browser supports the feature.	Этот браузер поддерживает эту функцию.	Support почти как “саппорт/поддержка”. В IT support = поддерживать функцию или помогать пользователю.	communication,IT	supports,supported,supporting
core5000	core5000:system:noun:1	system	система	noun	A1	[ˈsɪstəm]	The system works well.	Система работает хорошо.	System почти как “система”. В IT одно из базовых слов.	IT,technology	systems
core5000	core5000:task:noun:1	task	задача	noun	A2	[tɑːsk]	This task is difficult.	Эта задача трудная.	Task = задача. В IT task часто значит задача в проекте или процесс.	work,IT	tasks
core5000	core5000:template:noun:1	template	шаблон	noun	B1	[ˈtempleɪt]	Use this template for the page.	Используй этот шаблон для страницы.	Template = шаблон. В IT/web template = шаблон страницы или письма.	IT,work	templates
core5000	core5000:term:noun:1	term	термин; срок	noun	A2	[tɜːm]	This term is difficult to understand.	Этот термин трудно понять.	Term = термин или срок. Terms часто значит условия: terms of service.	education,IT	terms
core5000	core5000:text:noun:1	text	текст	noun	A1	[tekst]	Read the text carefully.	Внимательно прочитай текст.	Text почти как “текст”. В IT text field = текстовое поле.	education,IT	texts
core5000	core5000:theme:noun:1	theme	тема	noun	B1	[θiːm]	The theme of the lesson is travel.	Тема урока — путешествия.	Theme почти как “тема”. В web theme = тема оформления сайта.	education,IT	themes
core5000	core5000:tool:noun:1	tool	инструмент	noun	A2	[tuːl]	This tool helps you learn words.	Этот инструмент помогает учить слова.	Tool = инструмент. В IT tool = программа или сервис для работы.	work,IT	tools
core5000	core5000:topic:noun:1	topic	тема	noun	A2	[ˈtɒpɪk]	Choose a topic for your essay.	Выбери тему для эссе.	Topic почти как “топик”: тема разговора, урока или текста.	education,IT	topics
core5000	core5000:total:adjective:1	total	общий; полный	adjective	A2	[ˈtəʊtəl]	The total cost is fifty dollars.	Общая стоимость — пятьдесят долларов.	Total почти как “тотальный”, но часто значит общий/итоговый. Total cost = итоговая стоимость.	money,IT	
core5000	core5000:type:noun:1	type	тип; вид	noun	A1	[taɪp]	What type of file is this?	Что это за тип файла?	Type = тип, а to type = печатать на клавиатуре. В IT type = тип данных.	education,IT	types
core5000	core5000:update:verb:1	update	обновлять	verb	A2	[ˌʌpˈdeɪt]	Update the app today.	Обнови приложение сегодня.	Update = up + date: сделать актуальным на текущую дату. В IT update = обновить.	IT,technology	updates,updated,updating
core5000	core5000:upload:verb:1	upload	загружать на сервер	verb	B1	[ˌʌpˈləʊd]	Upload the file to the website.	Загрузи файл на сайт.	Upload = загрузить наверх/на сервер. Противоположность: download — скачать.	IT,technology	uploads,uploaded,uploading
core5000	core5000:user:noun:1	user	пользователь	noun	A1	[ˈjuːzə]	The user entered a password.	Пользователь ввёл пароль.	User = use + -er: тот, кто использует. В IT user = пользователь.	IT,people	users
core5000	core5000:value:noun:1	value	значение; ценность	noun	A2	[ˈvæljuː]	Enter a value in this field.	Введи значение в это поле.	Value = ценность или значение. В IT value = значение переменной/поля.	money,IT	values
core5000	core5000:variable:noun:1	variable	переменная	noun	B1	[ˈveəriəbəl]	The variable stores a number.	Переменная хранит число.	Variable связано с vary — изменяться. В IT variable = переменная, значение которой может меняться.	IT,education	variables
core5000	core5000:version:noun:1	version	версия	noun	A2	[ˈvɜːʃən]	Install the latest version.	Установи последнюю версию.	Version почти как “версия”. В IT очень частое слово.	IT,technology	versions
core5000	core5000:view:noun:1	view	вид; просмотр	noun	A1	[vjuː]	Change the view of the page.	Измени вид страницы.	View = вид/просмотр, а to view = просматривать. В MVC View = слой отображения.	IT,art	views
core5000	core5000:visible:adjective:1	visible	видимый	adjective	B1	[ˈvɪzəbəl]	The button is visible on the page.	Кнопка видна на странице.	Visible связано с vision — зрение. В IT visible = видимый элемент.	IT,daily life	
core5000	core5000:warning:noun:1	warning	предупреждение	noun	B1	[ˈwɔːnɪŋ]	The system showed a warning.	Система показала предупреждение.	Warning = warn + -ing. Warn — предупреждать, warning — предупреждение.	IT,communication	warnings
core5000	core5000:website:noun:1	website	веб-сайт	noun	A1	[ˈwebsaɪt]	This website helps me learn English.	Этот сайт помогает мне учить английский.	Website = web + site: место в сети. Website = веб-сайт.	IT,communication	websites
core5000	core5000:whole:adjective:1	whole	целый; весь	adjective	A2	[həʊl]	I read the whole book.	Я прочитал всю книгу.	Whole = целый/весь. Не путать с hole — дыра: звучат одинаково.	daily life,education	
core5000	core5000:worker:noun:1	worker	работник	noun	A1	[ˈwɜːkə]	The workers arrived early.	Работники пришли рано.	Worker = work + -er. Суффикс -er часто означает человека, который что-то делает.	work,people	workers
core5000	core5000:wrong:adjective:1	wrong	неправильный	adjective	A1	[rɒŋ]	This answer is wrong.	Этот ответ неправильный.	Wrong = неправильный. Полезная пара: right — правильный, wrong — неправильный.	education,daily life	
core5000	core5000:yet:adverb:1	yet	ещё; уже	adverb	A2	[jet]	I haven't finished yet.	Я ещё не закончил.	Yet часто используется в отрицательных предложениях: not yet — ещё нет.	time,communication	
core5000	core5000:zone:noun:1	zone	зона	noun	B1	[zəʊn]	This is a quiet zone.	Это тихая зона.	Zone почти как “зона”. В IT zone может значить область/зону настроек или DNS-зону.	city,IT	zones
core5000	core5000:access:noun:1	access	доступ	noun	B1	[ˈækses]	Only admins have access to this page.	Только администраторы имеют доступ к этой странице.	Access почти как “аксесс/доступ”. В IT access = доступ к файлу, странице или системе.	IT,work	
core5000	core5000:account:noun:1	account	аккаунт; счёт	noun	A2	[əˈkaʊnt]	Create an account on the website.	Создай аккаунт на сайте.	Account в IT = аккаунт пользователя, а в банке = счёт.	IT,money	accounts
core5000	core5000:admin:noun:1	admin	администратор	noun	B1	[ˈædmɪn]	The admin changed the settings.	Администратор изменил настройки.	Admin — короткая форма от administrator. В IT admin = администратор сайта или системы.	IT,work	admins
core5000	core5000:array:noun:1	array	массив	noun	B1	[əˈreɪ]	The array contains five values.	Массив содержит пять значений.	Array в IT = массив данных. Это базовое слово для программирования.	IT,education	arrays
core5000	core5000:button:noun:1	button	кнопка	noun	A2	[ˈbʌtən]	Click the button to continue.	Нажми кнопку, чтобы продолжить.	Button = кнопка. Слово исторически родственно “бутон”, но в IT button = кнопка интерфейса.	IT,daily life	buttons
core5000	core5000:cache:noun:1	cache	кэш	noun	B1	[kæʃ]	Clear the browser cache.	Очисти кэш браузера.	Cache почти как “кэш”. В IT cache = временное хранилище для ускорения работы.	IT,technology	caches
core5000	core5000:class:noun:1	class	класс; занятие	noun	A1	[klɑːs]	This class is difficult.	Этот урок/класс трудный.	Class = класс или занятие. В IT class = класс в программировании или CSS-класс.	education,IT	classes
core5000	core5000:click:verb:1	click	нажимать; кликать	verb	A2	[klɪk]	Click the link to open the page.	Кликни по ссылке, чтобы открыть страницу.	Click почти как “кликать”. В IT click = нажать мышкой/тапнуть.	IT,technology	clicks,clicked,clicking
core5000	core5000:code:noun:1	code	код	noun	A2	[kəʊd]	The code has an error.	В коде есть ошибка.	Code почти как “код”. В IT это базовое слово: program code, source code.	IT,technology	codes
core5000	core5000:column:noun:1	column	колонка; столбец	noun	A2	[ˈkɒləm]	Put the name in the first column.	Помести имя в первый столбец.	Column = колонка/столбец. В таблицах и базе данных column = столбец.	IT,education	columns
core5000	core5000:command:noun:1	command	команда	noun	B1	[kəˈmɑːnd]	Run this command in the terminal.	Выполни эту команду в терминале.	Command почти как “команда”. В IT command = команда в терминале или программе.	IT,work	commands
core5000	core5000:config:noun:1	config	конфигурация; настройки	noun	B1	[ˈkɒnfɪɡ]	Check the config file.	Проверь файл конфигурации.	Config — коротко от configuration. В IT config = настройки проекта или программы.	IT,work	configs
core5000	core5000:database:noun:1	database	база данных	noun	A2	[ˈdeɪtəbeɪs]	The website stores words in a database.	Сайт хранит слова в базе данных.	Database = data + base: база данных. Одно из ключевых IT-слов.	IT,technology	databases
core5000	core5000:debug:verb:1	debug	отлаживать	verb	B1	[ˌdiːˈbʌɡ]	We need to debug this script.	Нам нужно отладить этот скрипт.	Debug = de + bug: убрать баг. В IT debug = искать и исправлять ошибки.	IT,work	debugs,debugged,debugging
core5000	core5000:domain:noun:1	domain	домен; область	noun	B1	[dəˈmeɪn]	The website uses a new domain.	Сайт использует новый домен.	Domain почти как “домен”. В IT domain = доменное имя сайта или область.	IT,technology	domains
core5000	core5000:folder:noun:1	folder	папка	noun	A2	[ˈfəʊldə]	Save the file in this folder.	Сохрани файл в этой папке.	Folder = папка. В IT folder = папка с файлами.	IT,daily life	folders
core5000	core5000:input:noun:1	input	ввод; поле ввода	noun	B1	[ˈɪnpʊt]	Enter your name in the input field.	Введи имя в поле ввода.	Input = in + put: то, что вводят внутрь системы. В IT input = ввод или поле ввода.	IT,education	inputs
core5000	core5000:layout:noun:1	layout	макет; расположение	noun	B1	[ˈleɪaʊt]	The page layout is simple.	Макет страницы простой.	Layout = расположение элементов. В web/IT layout = макет страницы.	IT,art	layouts
core5000	core5000:server:noun:1	server	сервер	noun	A2	[ˈsɜːvə]	The server is not responding.	Сервер не отвечает.	Server = serve + -er: то, что обслуживает запросы. В IT server = сервер.	IT,technology	servers
