source	source_key	text	translate	type	level	transcription	example	example_ru	memory_hint	topics	forms
core5000	core5000:natural:adjective:1	natural	естественный; природный	adjective	A2	[ˈnætʃrəl]	This juice is natural.	Этот сок натуральный.	Natural почти как “натуральный”, но часто значит природный/естественный.	nature,food	
core5000	core5000:necessary:adjective:1	necessary	необходимый	adjective	A2	[ˈnesəsəri]	Sleep is necessary for health.	Сон необходим для здоровья.	Necessary можно сопоставить с “несессер”: дорожный набор необходимых вещей. Necessary = необходимый.	daily life,work	
core5000	core5000:negative:adjective:1	negative	отрицательный; негативный	adjective	A2	[ˈneɡətɪv]	The test result was negative.	Результат теста был отрицательным.	Negative почти как “негативный”. В тестах и числах значит отрицательный.	education,health	
core5000	core5000:neighbor:noun:1	neighbor	сосед	noun	A2	[ˈneɪbə]	Our neighbor has a big dog.	У нашего соседа большая собака.	Neighbor лучше учить в паре с neighborhood — район, соседство.	people,home	neighbors
core5000	core5000:network:noun:1	network	сеть	noun	A2	[ˈnetwɜːk]	The office has a fast network.	В офисе быстрая сеть.	Network = net + work: сеть связей. В IT network = компьютерная сеть.	technology,IT,work	networks
core5000	core5000:normal:adjective:1	normal	нормальный; обычный	adjective	A2	[ˈnɔːməl]	This is a normal reaction.	Это нормальная реакция.	Normal почти как “нормальный”.	daily life,health	
core5000	core5000:notice:verb:1	notice	замечать	verb	A2	[ˈnəʊtɪs]	Did you notice the mistake?	Ты заметил ошибку?	Notice может быть глаголом и существительным: to notice = замечать, a notice = объявление/уведомление.	communication,IT	notices,noticed,noticing
core5000	core5000:object:noun:1	object	предмет; объект	noun	A2	[ˈɒbdʒekt]	There is a strange object on the table.	На столе странный предмет.	Object почти как “объект”. В IT object = объект в программировании.	daily life,IT,technology	objects
core5000	core5000:offer:verb:1	offer	предлагать	verb	A2	[ˈɒfə]	They offered me a new job.	Они предложили мне новую работу.	Offer может быть глаголом и существительным: offer = предложение, to offer = предлагать.	work,shopping	offers,offered,offering
core5000	core5000:official:adjective:1	official	официальный	adjective	B1	[əˈfɪʃəl]	This is the official website.	Это официальный сайт.	Official почти как “официальный”. Official website = официальный сайт.	society,IT	
core5000	core5000:opinion:noun:1	opinion	мнение	noun	A1	[əˈpɪnjən]	What is your opinion?	Какое твоё мнение?	Opinion = мнение. Полезная фраза: in my opinion — по моему мнению.	communication,education	opinions
core5000	core5000:opportunity:noun:1	opportunity	возможность	noun	A2	[ˌɒpəˈtjuːnəti]	This is a good opportunity to learn.	Это хорошая возможность учиться.	Opportunity лучше учить через фразу good opportunity — хорошая возможность.	work,education	opportunities
core5000	core5000:opposite:adjective:1	opposite	противоположный; напротив	adjective	A2	[ˈɒpəzɪt]	The hotel is on the opposite side of the street.	Отель находится на противоположной стороне улицы.	Opposite похоже на “оппозиция”: идея противопоставления. Opposite = противоположный.	city,education	
core5000	core5000:option:noun:1	option	вариант; опция	noun	A2	[ˈɒpʃən]	Choose the best option.	Выбери лучший вариант.	Option почти как “опция”. В интерфейсах option = вариант настройки.	education,IT,technology	options
core5000	core5000:ordinary:adjective:1	ordinary	обычный	adjective	B1	[ˈɔːdənəri]	It was an ordinary day.	Это был обычный день.	Ordinary = обычный, не особенный. Полезная пара: ordinary day — обычный день.	daily life,communication	
core5000	core5000:organization:noun:1	organization	организация	noun	A2	[ˌɔːɡənaɪˈzeɪʃən]	She works for an international organization.	Она работает в международной организации.	Organization почти как “организация”. Связано с organize — организовывать.	work,society	organizations
core5000	core5000:organize:verb:1	organize	организовывать	verb	A2	[ˈɔːɡənaɪz]	We need to organize a meeting.	Нам нужно организовать встречу.	Organize связано с organization — организация. В британском варианте часто пишут organise.	work,daily life	organizes,organized,organizing
core5000	core5000:original:adjective:1	original	оригинальный; первоначальный	adjective	A2	[əˈrɪdʒənəl]	This is the original version.	Это оригинальная версия.	Original почти как “оригинальный”. В IT original version = исходная/первоначальная версия.	art,IT,work	
core5000	core5000:outside:adverb:1	outside	снаружи; на улице	adverb	A1	[ˌaʊtˈsaɪd]	The children are playing outside.	Дети играют на улице.	Outside = out + side: внешняя сторона, снаружи.	daily life,home	
core5000	core5000:page:noun:1	page	страница	noun	A1	[peɪdʒ]	Open the book on page ten.	Открой книгу на десятой странице.	Page = страница. В IT/web page = веб-страница.	education,IT	pages
core5000	core5000:pain:noun:1	pain	боль	noun	A2	[peɪn]	I have a pain in my back.	У меня болит спина.	Pain = боль. Painful = болезненный.	health,body	pains
core5000	core5000:pair:noun:1	pair	пара	noun	A2	[peə]	I bought a pair of shoes.	Я купил пару обуви.	Pair = пара. Полезная фраза: a pair of shoes — пара обуви.	daily life,clothes	pairs
core5000	core5000:paper:noun:1	paper	бумага; статья	noun	A1	[ˈpeɪpə]	Write your answer on paper.	Напиши ответ на бумаге.	Paper можно сопоставить с “папирус”: материал для письма. Paper = бумага, а также статья/документ.	education,work	papers
core5000	core5000:paragraph:noun:1	paragraph	абзац	noun	A2	[ˈpærəɡrɑːf]	Read the first paragraph.	Прочитай первый абзац.	Paragraph = абзац. В текстах и HTML paragraph часто связан с тегом p.	education,IT	paragraphs
core5000	core5000:parent:noun:1	parent	родитель	noun	A1	[ˈpeərənt]	My parents live in another city.	Мои родители живут в другом городе.	Parent = родитель. В IT parent может значить родительский элемент или узел.	people,IT	parents
core5000	core5000:particular:adjective:1	particular	конкретный; особый	adjective	B1	[pəˈtɪkjələ]	I need this particular file.	Мне нужен именно этот конкретный файл.	Particular часто значит “конкретный”: this particular file — именно этот файл.	communication,IT,work	
core5000	core5000:partner:noun:1	partner	партнёр	noun	A1	[ˈpɑːtnə]	Work with a partner.	Работай с партнёром.	Partner почти как “партнёр”.	people,work	partners
core5000	core5000:path:noun:1	path	путь; дорожка	noun	B1	[pɑːθ]	Follow the path through the forest.	Иди по тропинке через лес.	Path = путь. В IT path = путь к файлу или папке.	travel,IT,technology	paths
core5000	core5000:patient:noun:1	patient	пациент	noun	A2	[ˈpeɪʃənt]	The doctor spoke to the patient.	Врач поговорил с пациентом.	Patient почти как “пациент”. Как adjective patient = терпеливый.	health,people	patients
core5000	core5000:pattern:noun:1	pattern	шаблон; узор	noun	B1	[ˈpætən]	This pattern appears again and again.	Этот шаблон появляется снова и снова.	Pattern = шаблон или узор. В IT pattern = паттерн, повторяющаяся схема.	art,IT,education	patterns
core5000	core5000:peace:noun:1	peace	мир; спокойствие	noun	A2	[piːs]	Everyone wants peace.	Все хотят мира.	Peace = мир без войны. Не путать с piece — кусок: звучат одинаково, пишутся по-разному.	society,emotions	
core5000	core5000:perform:verb:1	perform	выступать; выполнять	verb	B1	[pəˈfɔːm]	The team performed well.	Команда выступила хорошо.	Perform связано с performance — выступление или производительность. В IT performance = производительность.	art,IT,work	performs,performed,performing
core5000	core5000:period:noun:1	period	период; точка	noun	A1	[ˈpɪəriəd]	This was a difficult period.	Это был трудный период.	Period почти как “период”. В американском английском period также значит точка в конце предложения.	time,education	periods
core5000	core5000:personal:adjective:1	personal	личный	adjective	A2	[ˈpɜːsənəl]	Do not share personal information.	Не делись личной информацией.	Personal почти как “персональный”. В IT personal data = персональные данные.	people,IT	
core5000	core5000:physical:adjective:1	physical	физический	adjective	A2	[ˈfɪzɪkəl]	Physical activity is good for health.	Физическая активность полезна для здоровья.	Physical почти как “физический”.	health,body	
core5000	core5000:pick:verb:1	pick	выбирать; подбирать	verb	A2	[pɪk]	Pick one card.	Выбери одну карту.	Pick часто значит выбрать из нескольких: pick an option — выбрать вариант.	daily life,IT	picks,picked,picking
core5000	core5000:piece:noun:1	piece	кусок; часть	noun	A1	[piːs]	I ate a piece of bread.	Я съел кусок хлеба.	Piece = кусок/часть. Не путать с peace — мир: звучат одинаково.	food,daily life	pieces
core5000	core5000:place:noun:1	place	место	noun	A1	[pleɪs]	This is a nice place.	Это хорошее место.	Place может быть существительным и глаголом: place = место, to place = размещать/ставить в место.	city,daily life	places
core5000	core5000:plain:adjective:1	plain	простой; обычный	adjective	B1	[pleɪn]	She wore a plain white shirt.	На ней была простая белая рубашка.	Plain = простой, без украшений. Plain text в IT = простой текст без форматирования.	daily life,IT	plainer,plainest
core5000	core5000:planet:noun:1	planet	планета	noun	A2	[ˈplænɪt]	Earth is a planet.	Земля — планета.	Planet почти как “планета”.	science,nature	planets
core5000	core5000:plant:noun:1	plant	растение; завод	noun	A1	[plɑːnt]	This plant needs water.	Этому растению нужна вода.	Plant = растение, но также завод/фабрика. To plant = сажать растение.	nature,work	plants
core5000	core5000:platform:noun:1	platform	платформа	noun	B1	[ˈplætfɔːm]	The app works on this platform.	Приложение работает на этой платформе.	Platform почти как “платформа”. В IT platform = платформа для приложения или сервиса.	technology,IT,work	platforms
core5000	core5000:pleasant:adjective:1	pleasant	приятный	adjective	B1	[ˈplezənt]	We had a pleasant evening.	У нас был приятный вечер.	Pleasant = приятный. Можно связать с pleasure — удовольствие.	emotions,daily life	
core5000	core5000:pleasure:noun:1	pleasure	удовольствие	noun	B1	[ˈpleʒə]	It was a pleasure to meet you.	Было приятно познакомиться.	Pleasure связано с pleasant — приятный. Полезная фраза: with pleasure — с удовольствием.	emotions,communication	pleasures
core5000	core5000:plenty:pronoun:1	plenty	много; достаточно	pronoun	B1	[ˈplenti]	We have plenty of time.	У нас много времени.	Plenty часто используется с of: plenty of time — много времени.	daily life,time	
core5000	core5000:point:noun:1	point	точка; пункт; смысл	noun	A1	[pɔɪnt]	What is your point?	В чём твоя мысль?	Point = точка/пункт/смысл. В интерфейсах point может быть пункт или точка данных.	education,IT	points
core5000	core5000:policy:noun:1	policy	политика; правило	noun	B1	[ˈpɒləsi]	The company has a new policy.	У компании новая политика/правило.	Policy = политика как набор правил. В IT privacy policy = политика конфиденциальности.	society,IT,work	policies
core5000	core5000:population:noun:1	population	население	noun	A2	[ˌpɒpjuˈleɪʃən]	The population of the city is growing.	Население города растёт.	Population почти как “популяция”, но часто значит население города/страны.	society,city	populations
core5000	core5000:position:noun:1	position	позиция; положение	noun	A2	[pəˈzɪʃən]	Change the position of the image.	Измени положение изображения.	Position почти как “позиция”. В CSS/IT position = положение элемента.	work,IT	positions
core5000	core5000:positive:adjective:1	positive	положительный; позитивный	adjective	A2	[ˈpɒzətɪv]	The result was positive.	Результат был положительным.	Positive почти как “позитивный”. В тестах и числах может значить положительный.	education,health	
core5000	core5000:possibility:noun:1	possibility	возможность	noun	B1	[ˌpɒsəˈbɪləti]	There is a possibility of rain.	Есть вероятность дождя.	Possibility связано с possible — возможный. Possible = возможный, possibility = возможность.	daily life,weather	possibilities
core5000	core5000:possible:adjective:1	possible	возможный	adjective	A1	[ˈpɒsəbəl]	Is it possible to change the date?	Можно ли изменить дату?	Possible = возможный. Impossible = невозможный, приставка im- здесь похожа на “не-”.	daily life,work	
core5000	core5000:power:noun:1	power	сила; власть; питание	noun	A2	[ˈpaʊə]	The computer has no power.	У компьютера нет питания.	Power = сила/власть, а в технике power = питание/энергия.	technology,IT,society	powers
core5000	core5000:practical:adjective:1	practical	практический; удобный	adjective	B1	[ˈpræktɪkəl]	This is a practical solution.	Это практичное решение.	Practical почти как “практический”. Practical solution = практичное решение.	work,education	
core5000	core5000:prepare:verb:1	prepare	готовить; подготавливать	verb	A2	[prɪˈpeə]	Prepare your documents before the meeting.	Подготовь документы перед встречей.	Prepare связано с preparation — подготовка. В русском рядом “препарат”, но значение другое.	work,daily life	prepares,prepared,preparing
core5000	core5000:present:verb:1	present	представлять; презентовать	verb	B1	[prɪˈzent]	She will present the project tomorrow.	Она завтра представит проект.	Present как глагол = представлять/презентовать. Presentation = презентация.	work,education	presents,presented,presenting
core5000	core5000:pressure:noun:1	pressure	давление	noun	B1	[ˈpreʃə]	The pressure was too high.	Давление было слишком высоким.	Pressure = давление. Press = нажимать; pressure — то, что давит.	health,science	
core5000	core5000:prevent:verb:1	prevent	предотвращать	verb	B1	[prɪˈvent]	This rule prevents mistakes.	Это правило предотвращает ошибки.	Prevent = не дать событию случиться. Полезная фраза: prevent mistakes — предотвращать ошибки.	work,health	prevents,prevented,preventing
core5000	core5000:primary:adjective:1	primary	основной; первичный	adjective	B1	[ˈpraɪməri]	This is the primary reason.	Это основная причина.	Primary связано с prime — первый/главный. Primary = основной, первичный.	education,work	
core5000	core5000:print:verb:1	print	печатать	verb	A2	[prɪnt]	Print this document, please.	Распечатай этот документ, пожалуйста.	Print = печатать. В IT print часто значит вывести текст или распечатать.	work,IT	prints,printed,printing
core5000	core5000:private:adjective:1	private	частный; личный	adjective	A2	[ˈpraɪvət]	This is a private message.	Это личное сообщение.	Private почти как “приватный”. В IT private message / private data = личные данные/сообщение.	people,IT	
core5000	core5000:process:noun:1	process	процесс	noun	A2	[ˈprəʊses]	Learning is a long process.	Обучение — долгий процесс.	Process почти как “процесс”. В IT process = процесс обработки или системный процесс.	work,IT,education	processes
core5000	core5000:produce:verb:1	produce	производить	verb	A2	[prəˈdjuːs]	The factory produces cars.	Фабрика производит машины.	Produce связано с product — продукт. Produce = производить продукт.	work,shopping	produces,produced,producing
core5000	core5000:product:noun:1	product	продукт; товар	noun	A1	[ˈprɒdʌkt]	This product is popular.	Этот продукт популярен.	Product почти как “продукт”. В IT product = продукт/сервис.	shopping,IT,work	products
core5000	core5000:program:noun:1	program	программа	noun	A1	[ˈprəʊɡræm]	This program is easy to use.	Этой программой легко пользоваться.	Program почти как “программа”. В IT это одно из базовых слов.	technology,IT	programs
core5000	core5000:project:noun:1	project	проект	noun	A1	[ˈprɒdʒekt]	We are working on a new project.	Мы работаем над новым проектом.	Project почти как “проект”. В работе и IT это очень частое слово.	work,IT	projects
core5000	core5000:protect:verb:1	protect	защищать	verb	A2	[prəˈtekt]	A password protects your account.	Пароль защищает твой аккаунт.	Protect связано с protection — защита. В IT protect часто про пароль, аккаунт и данные.	health,IT,society	protects,protected,protecting
core5000	core5000:public:adjective:1	public	общественный; публичный	adjective	A2	[ˈpʌblɪk]	This is a public place.	Это общественное место.	Public почти как “публичный”. В IT public может значить открытый/доступный.	society,IT	
core5000	core5000:publish:verb:1	publish	публиковать	verb	B1	[ˈpʌblɪʃ]	They published the article online.	Они опубликовали статью онлайн.	Publish почти как “публиковать”. В IT/web publish = выложить страницу или материал.	communication,IT,work	publishes,published,publishing
core5000	core5000:purpose:noun:1	purpose	цель; назначение	noun	B1	[ˈpɜːpəs]	What is the purpose of this tool?	Каково назначение этого инструмента?	Purpose = цель или назначение. Полезная фраза: for this purpose — для этой цели.	work,education	purposes
core5000	core5000:quality:noun:1	quality	качество	noun	A2	[ˈkwɒləti]	The quality of the sound is good.	Качество звука хорошее.	Quality почти как “качество” по смыслу. В IT quality часто про качество кода/данных.	work,IT	qualities
core5000	core5000:quantity:noun:1	quantity	количество	noun	B1	[ˈkwɒntəti]	We need a large quantity of water.	Нам нужно большое количество воды.	Quantity связано с quantify — измерять количество. Quantity = количество.	education,work	quantities
core5000	core5000:quarter:noun:1	quarter	четверть; квартал	noun	A2	[ˈkwɔːtə]	A quarter of the class was absent.	Четверть класса отсутствовала.	Quarter связано с “квартал” и “квартира” через идею четверти/части. Quarter = четверть.	time,money	quarters
core5000	core5000:questionnaire:noun:1	questionnaire	анкета; опросник	noun	B1	[ˌkwestʃəˈneə]	Please complete this questionnaire.	Пожалуйста, заполните эту анкету.	Questionnaire связано с question — вопрос. Questionnaire = список вопросов, анкета.	work,education	questionnaires
core5000	core5000:quick:adjective:1	quick	быстрый	adjective	A1	[kwɪk]	That was a quick answer.	Это был быстрый ответ.	Quick = быстрый. Quickly = быстро: quick + -ly.	time,daily life	quicker,quickest
core5000	core5000:race:noun:1	race	гонка; раса	noun	A2	[reɪs]	He won the race.	Он выиграл гонку.	Race может значить гонка или раса. В спорте чаще race = гонка/забег.	sport,society	races
core5000	core5000:raise:verb:1	raise	поднимать; повышать	verb	B1	[reɪz]	They raised the price.	Они повысили цену.	Raise = поднимать что-то. Не путать с rise: rise = подниматься самому, raise = поднимать что-то.	money,work	raises,raised,raising
core5000	core5000:range:noun:1	range	диапазон; ряд	noun	B1	[reɪndʒ]	The price range is wide.	Диапазон цен широкий.	Range часто значит диапазон. В IT range = диапазон значений.	money,IT,education	ranges
core5000	core5000:rate:noun:1	rate	уровень; ставка; скорость	noun	B1	[reɪt]	The interest rate is high.	Процентная ставка высокая.	Rate = ставка, уровень или скорость. В IT/data rate может значить скорость передачи.	money,IT	rates
core5000	core5000:rather:adverb:1	rather	довольно; скорее	adverb	B1	[ˈrɑːðə]	The task is rather difficult.	Задача довольно трудная.	Rather часто смягчает оценку: rather difficult = довольно трудный.	communication,education	
core5000	core5000:reach:verb:1	reach	достигать; добираться	verb	A2	[riːtʃ]	We reached the station at six.	Мы добрались до станции в шесть.	Reach = дотянуться или достичь места/цели. Reach a goal = достичь цели.	travel,work	reaches,reached,reaching
core5000	core5000:realize:verb:1	realize	понимать; осознавать	verb	A2	[ˈrɪəlaɪz]	I realized my mistake.	Я осознал свою ошибку.	Realize не значит “реализовать” в базовом значении. Чаще realize = понять, осознать.	communication,education	realizes,realized,realizing
core5000	core5000:recent:adjective:1	recent	недавний	adjective	A2	[ˈriːsənt]	I read a recent article about AI.	Я прочитал недавнюю статью об ИИ.	Recent = недавний. Recently = недавно.	time,communication	
core5000	core5000:record:noun:1	record	запись; рекорд	noun	A2	[ˈrekɔːd]	Keep a record of your results.	Веди запись своих результатов.	Record = запись или рекорд. В IT record может значить запись в базе данных.	work,IT	records
core5000	core5000:reduce:verb:1	reduce	снижать; уменьшать	verb	B1	[rɪˈdjuːs]	We need to reduce the cost.	Нам нужно снизить стоимость.	Reduce = уменьшать. Полезная пара: reduce — increase, уменьшать — увеличивать.	money,work	reduces,reduced,reducing
core5000	core5000:refer:verb:1	refer	ссылаться; направлять	verb	B1	[rɪˈfɜː]	This word refers to a place.	Это слово относится к месту.	Refer часто используется с to: refer to something — ссылаться на что-то или относиться к чему-то.	communication,IT,education	refers,referred,referring
core5000	core5000:regular:adjective:1	regular	регулярный; обычный	adjective	A2	[ˈreɡjələ]	Regular practice helps you learn.	Регулярная практика помогает учиться.	Regular почти как “регулярный”. В грамматике regular verb = правильный глагол.	education,daily life	
core5000	core5000:relation:noun:1	relation	отношение; связь	noun	B1	[rɪˈleɪʃən]	There is a relation between the two ideas.	Между двумя идеями есть связь.	Relation связано с relate — связывать. В базах данных relation также может значить отношение/таблица.	communication,IT	relations
core5000	core5000:relationship:noun:1	relationship	отношения; связь	noun	A2	[rɪˈleɪʃənʃɪp]	They have a good relationship.	У них хорошие отношения.	Relationship = relation + -ship. Суффикс -ship часто делает существительное состояния/отношений.	people,communication	relationships
